latitude,longitude,line_number,WARD,PRECINCT
41.6904582,-87.7065333,40747,19.0,21.0
41.9389309,-87.8064264,40756,29.0,31.0
41.7197097,-87.618586,40761,9.0,24.0
41.6729031,-87.6245705,40770,9.0,11.0
41.9714395,-87.8172838,40773,41.0,33.0
41.9936076,-87.7519863,40783,39.0,45.0
41.9666163,-87.6795092,40789,47.0,22.0
41.9371722,-87.7841722,40790,36.0,24.0
41.6854796,-87.6648178,40794,34.0,19.0
41.6725683,-87.6424174,40797,34.0,31.0
41.7723268,-87.6812492,40808,16.0,6.0
41.994064,-87.6743533,40813,40.0,27.0
41.9248224,-87.7252274,40820,31.0,39.0
41.9448119,-87.7458234,40821,30.0,27.0
41.9372971,-87.6967366,40822,33.0,19.0
41.7736787,-87.6698044,40825,15.0,7.0
41.7578324,-87.5708889,40827,7.0,10.0
41.9357946,-87.7728335,40832,30.0,2.0
41.8440564,-87.7217556,40836,22.0,4.0
41.6972094,-87.6199585,40849,9.0,34.0
41.8879827,-87.6741695,40856,27.0,27.0
41.9991493,-87.6829697,40857,50.0,13.0
41.9722705,-87.7204583,40860,39.0,10.0
41.7905386,-87.6685035,40875,15.0,17.0
41.7491453,-87.7026933,40876,18.0,21.0
41.898575,-87.6426675,40877,27.0,48.0
41.9231278,-87.640738,40888,43.0,44.0
41.7809016,-87.7805197,40894,13.0,18.0
41.8805728,-87.6782059,40907,27.0,25.0
41.7317949,-87.6075684,40923,6.0,13.0
41.7495444,-87.5702051,40925,8.0,7.0
41.8835891,-87.7434488,40929,28.0,21.0
41.7845157,-87.7146565,40930,23.0,7.0
41.7261274,-87.6049915,40934,9.0,36.0
41.9090692,-87.7317542,40935,26.0,15.0
41.8923887,-87.6859192,40936,26.0,28.0
42.013132,-87.7049685,40937,50.0,5.0
41.7842303,-87.6094416,40959,20.0,14.0
41.9372629,-87.8035715,40963,29.0,31.0
41.9176134,-87.7095128,40964,26.0,7.0
41.8828021,-87.7352917,40966,28.0,23.0
41.7270294,-87.596466,40971,8.0,23.0
41.736141,-87.590208,40978,8.0,35.0
41.764575,-87.578481,40983,5.0,36.0
41.7764192,-87.7083946,40984,23.0,31.0
41.7279383,-87.6357604,40988,21.0,40.0
41.9427562,-87.74782,40990,31.0,34.0
41.8827305,-87.7441251,40992,28.0,21.0
41.7971916,-87.6321708,40995,3.0,36.0
41.9600381,-87.8411541,40998,38.0,2.0
41.6647794,-87.624185,41003,9.0,44.0
42.0075699,-87.7652301,41004,41.0,9.0
41.9733237,-87.7339903,41007,39.0,5.0
41.9142645,-87.7815352,41009,29.0,12.0
41.9472522,-87.8165038,41025,38.0,27.0
41.7937523,-87.7619883,41029,23.0,8.0
41.9112199,-87.7105562,41034,26.0,40.0
41.9668784,-87.6958483,41038,40.0,8.0
41.780343,-87.6331385,41040,20.0,27.0
41.7458182,-87.666107,41042,21.0,15.0
41.8018348,-87.5962576,41044,4.0,1.0
41.7779882,-87.610384,41050,20.0,33.0
41.8762357,-87.6510665,41051,25.0,3.0
41.7906101,-87.6928498,41055,15.0,16.0
41.7612047,-87.6974823,41056,18.0,27.0
41.8392678,-87.7320655,41057,22.0,20.0
41.9843591,-87.7723018,41070,45.0,39.0
41.8611863,-87.7058739,41073,24.0,23.0
41.816565,-87.6972624,41078,15.0,11.0
41.8584826,-87.6641256,41101,25.0,24.0
41.9503525,-87.7526955,41103,45.0,9.0
41.8791261,-87.7548163,41108,28.0,31.0
41.9483648,-87.702645,41109,33.0,22.0
41.9973265,-87.808331,41114,41.0,37.0
41.8754828,-87.7298661,41119,28.0,9.0
41.6821082,-87.6442065,41121,34.0,15.0
41.7022587,-87.6399205,41123,34.0,22.0
41.9342357,-87.7267042,41124,30.0,18.0
41.8932726,-87.755197,41128,37.0,17.0
42.0068344,-87.8100647,41133,41.0,10.0
41.8302064,-87.6681187,41137,12.0,23.0
41.7034742,-87.6092024,41141,9.0,22.0
41.7494218,-87.5965051,41148,8.0,44.0
41.894145,-87.7691616,41160,29.0,35.0
41.952471,-87.8019281,41166,38.0,38.0
41.9793756,-87.6651892,41167,48.0,10.0
41.7183768,-87.6306547,41169,21.0,25.0
41.7046881,-87.6467617,41171,34.0,12.0
41.9468241,-87.7433946,41173,30.0,20.0
41.8858509,-87.6699947,41178,27.0,27.0
41.8345246,-87.6209735,41179,3.0,7.0
41.8067497,-87.6206734,41182,3.0,11.0
41.7324111,-87.566236,41187,7.0,33.0
41.8945764,-87.661511,41189,1.0,6.0
41.9906048,-87.665606,41190,48.0,42.0
41.9287226,-87.7682451,41212,30.0,10.0
41.9717958,-87.7155411,41214,33.0,7.0
41.7088623,-87.6468816,41220,34.0,25.0
41.7284741,-87.6418448,41225,21.0,24.0
41.7973929,-87.7975005,41227,23.0,27.0
41.8713189,-87.663799,41234,28.0,4.0
41.7371799,-87.5496466,41236,10.0,18.0
41.8007763,-87.6918489,41239,14.0,14.0
41.7076993,-87.6812297,41242,19.0,35.0
41.9347011,-87.6614356,41243,32.0,23.0
41.7480714,-87.6139865,41247,6.0,44.0
41.9710448,-87.6837863,41258,40.0,7.0
41.9141724,-87.7048329,41259,1.0,20.0
41.9708761,-87.7371032,41264,39.0,7.0
41.8503963,-87.691849,41268,24.0,16.0
41.9740728,-87.7887742,41269,45.0,47.0
41.912343,-87.6628948,41275,2.0,20.0
41.8995979,-87.6670495,41279,1.0,40.0
41.7879688,-87.6653188,41281,16.0,5.0
41.7008061,-87.6544154,41287,34.0,35.0
41.9067057,-87.6397969,41294,27.0,47.0
42.0056698,-87.7631862,41310,41.0,9.0
41.9499436,-87.7548791,41316,45.0,9.0
41.9837095,-87.8008783,41329,41.0,46.0
41.7332461,-87.632225,41346,21.0,44.0
41.9413401,-87.7239396,41350,30.0,8.0
41.7255096,-87.6393362,41361,21.0,35.0
41.8979769,-87.6785183,41369,2.0,21.0
41.8392892,-87.6551421,41370,11.0,8.0
41.9207944,-87.7667444,41376,36.0,21.0
41.9639708,-87.760337,41389,45.0,17.0
41.9490615,-87.7634537,41390,38.0,35.0
41.7369427,-87.6384196,41399,21.0,2.0
41.6879254,-87.6091814,41402,9.0,37.0
41.8574446,-87.7179879,41412,24.0,34.0
41.8760624,-87.7116383,41416,28.0,25.0
41.7682533,-87.6630832,41424,16.0,29.0
41.9951845,-87.747459,41445,39.0,15.0
41.9446078,-87.7760886,41447,36.0,17.0
41.6974712,-87.6502257,41449,34.0,21.0
41.9089307,-87.6962709,41453,26.0,25.0
41.8418945,-87.7333575,41456,22.0,5.0
41.9798196,-87.8301215,41463,41.0,23.0
41.9721858,-87.802046,41475,41.0,12.0
41.9153399,-87.7992138,41480,29.0,1.0
41.8834965,-87.6505777,41491,27.0,16.0
41.9225572,-87.7111174,41496,35.0,10.0
41.9750596,-87.7850234,41497,45.0,27.0
41.9275339,-87.7424411,41498,31.0,18.0
41.6559642,-87.5426633,41499,10.0,5.0
41.9509528,-87.7235129,41503,45.0,3.0
41.6700167,-87.6372165,41510,34.0,3.0
41.7886376,-87.647097,41513,16.0,36.0
42.0168105,-87.6818735,41520,49.0,24.0
41.6983814,-87.6139027,41552,9.0,32.0
41.833321,-87.6428657,41553,11.0,26.0
41.9872247,-87.7410831,41558,39.0,37.0
41.6702301,-87.6263774,41559,9.0,4.0
41.8829088,-87.6284632,41560,42.0,33.0
41.7839617,-87.6005789,41565,20.0,24.0
41.7042442,-87.5356589,41568,10.0,11.0
41.7524979,-87.5658942,41574,7.0,16.0
41.7204291,-87.6173939,41577,9.0,24.0
41.8583137,-87.6477947,41583,25.0,17.0
41.7475801,-87.6423857,41584,21.0,4.0
41.7666948,-87.7140352,41587,13.0,47.0
41.9537215,-87.7862193,41588,38.0,26.0
41.7069648,-87.6921466,41591,19.0,6.0
41.9632346,-87.7030721,41592,33.0,8.0
41.9334956,-87.7909462,41596,36.0,19.0
41.7735281,-87.6729034,41603,15.0,7.0
41.7602035,-87.6932672,41609,18.0,47.0
41.9231422,-87.6450472,41610,43.0,29.0
41.9302941,-87.7738613,41615,30.0,5.0
41.7470418,-87.7375208,41616,18.0,43.0
41.9910015,-87.793442,41622,41.0,21.0
41.7696117,-87.6594486,41625,17.0,13.0
41.7086252,-87.6232058,41626,9.0,17.0
41.8428655,-87.7114421,41630,22.0,9.0
41.7575837,-87.5934461,41633,5.0,12.0
41.7423077,-87.6580316,41637,21.0,52.0
41.9400205,-87.7869955,41642,36.0,26.0
41.8907382,-87.6554383,41647,27.0,40.0
41.7904173,-87.6288491,41650,20.0,37.0
41.8823432,-87.733533,41659,28.0,23.0
41.8677507,-87.724372,41672,24.0,30.0
41.9531195,-87.6940534,41674,47.0,46.0
41.9244776,-87.6698964,41684,32.0,13.0
41.9970233,-87.7540833,41695,39.0,45.0
41.703531,-87.6053636,41696,9.0,8.0
41.8755067,-87.7545185,41700,28.0,31.0
41.9203193,-87.7703801,41703,36.0,23.0
41.7919908,-87.785851,41710,23.0,37.0
41.8496251,-87.6243486,41712,3.0,17.0
41.8293953,-87.6452091,41713,11.0,21.0
41.9281304,-87.7664936,41725,30.0,10.0
41.8056547,-87.610486,41732,4.0,8.0
41.6930922,-87.6613692,41743,34.0,19.0
41.7386709,-87.6671416,41758,21.0,9.0
41.7358178,-87.6205004,41759,9.0,49.0
41.7835737,-87.6870795,41764,16.0,19.0
41.8033348,-87.6724882,41776,15.0,14.0
41.7977281,-87.6748293,41781,16.0,7.0
41.8109993,-87.7068666,41785,14.0,10.0
41.9114112,-87.697749,41787,1.0,30.0
41.7375998,-87.5835192,41788,8.0,51.0
41.7018892,-87.5373615,41797,10.0,11.0
41.8608171,-87.7351589,41800,24.0,8.0
41.9524624,-87.8065389,41801,38.0,3.0
41.9123909,-87.7855758,41802,29.0,7.0
42.0069909,-87.6961984,41804,50.0,34.0
41.8594038,-87.6513258,41816,25.0,17.0
41.792599,-87.6709792,41826,15.0,23.0
41.889033,-87.6860069,41842,27.0,43.0
41.7723232,-87.6109444,41846,20.0,10.0
41.7924576,-87.6228558,41847,20.0,31.0
41.7639815,-87.6646671,41861,17.0,32.0
41.7977869,-87.7730768,41868,14.0,24.0
41.7230895,-87.6351276,41869,21.0,35.0
41.9916004,-87.7180365,41872,50.0,25.0
41.9832094,-87.7665627,41876,45.0,37.0
41.7202746,-87.677553,41877,19.0,2.0
41.912569,-87.674204,41880,32.0,36.0
41.762181,-87.7112538,41884,17.0,30.0
41.9236062,-87.7421823,41896,36.0,11.0
41.98857,-87.7843445,41898,45.0,44.0
41.7917337,-87.6738995,41902,15.0,23.0
42.0037748,-87.8075984,41905,41.0,15.0
41.8232774,-87.7027309,41909,12.0,12.0
41.9290254,-87.7137926,41915,35.0,28.0
41.7862645,-87.7953941,41916,13.0,10.0
41.7117205,-87.6073389,41921,9.0,13.0
41.9125974,-87.6723725,41925,32.0,35.0
41.7381764,-87.6407893,41929,21.0,2.0
41.9120945,-87.7908733,41935,29.0,7.0
41.7045742,-87.7041614,41936,19.0,30.0
41.993919,-87.688035,41958,40.0,39.0
41.9028814,-87.6467128,41959,27.0,6.0
41.8518019,-87.6233419,41960,3.0,17.0
41.8272433,-87.6792101,41966,12.0,3.0
41.9719211,-87.7500435,41972,45.0,32.0
41.801955,-87.673668,41976,15.0,15.0
41.8008601,-87.6237692,41983,3.0,16.0
41.7982261,-87.7106929,41993,14.0,11.0
41.9748071,-87.8057159,41999,41.0,3.0
41.9881563,-87.8187525,42002,41.0,41.0
41.7841928,-87.6501097,42010,16.0,27.0
41.7455704,-87.6539621,42013,21.0,54.0
41.7095767,-87.6195531,42014,9.0,2.0
41.6965699,-87.6192401,42016,9.0,34.0
41.9875889,-87.7760593,42017,45.0,42.0
41.8729588,-87.6577414,42019,28.0,28.0
41.8468886,-87.6183491,42034,4.0,6.0
41.9097703,-87.7998399,42048,29.0,10.0
41.7793432,-87.731682,42049,23.0,10.0
41.8054597,-87.7275418,42052,14.0,7.0
41.7026219,-87.6050458,42053,9.0,8.0
41.7292759,-87.6649613,42056,21.0,14.0
41.7727271,-87.695325,42060,17.0,16.0
41.7833245,-87.6261848,42062,20.0,37.0
41.7696897,-87.669679,42064,17.0,19.0
41.8124841,-87.6110829,42065,3.0,4.0
41.8841075,-87.7462881,42067,28.0,42.0
41.9519938,-87.7942169,42074,38.0,8.0
41.9196431,-87.8029688,42075,29.0,23.0
41.8977602,-87.7314397,42080,37.0,4.0
41.7829603,-87.6574708,42081,16.0,9.0
41.9427541,-87.6733351,42095,47.0,9.0
41.9128395,-87.6717677,42103,32.0,35.0
41.7321245,-87.6382988,42108,21.0,12.0
41.9119519,-87.7957324,42114,29.0,1.0
41.9365292,-87.6532661,42123,44.0,14.0
41.7831756,-87.7298737,42142,13.0,16.0
41.7082567,-87.6586769,42145,34.0,49.0
41.8057405,-87.7165178,42149,14.0,13.0
41.7196122,-87.6144605,42157,9.0,24.0
41.835866,-87.6178699,42158,4.0,38.0
41.9146531,-87.7921689,42164,29.0,43.0
41.8555231,-87.6505777,42171,25.0,23.0
41.7633832,-87.5839325,42174,7.0,1.0
41.8162752,-87.6960305,42175,15.0,11.0
41.7541827,-87.5654168,42188,7.0,11.0
41.8004449,-87.6882407,42201,14.0,17.0
41.7333615,-87.58963,42207,8.0,35.0
41.6959499,-87.6251342,42211,34.0,39.0
41.9776665,-87.7887034,42220,45.0,46.0
41.9276606,-87.7130641,42225,35.0,2.0
41.9194272,-87.7126682,42233,26.0,37.0
41.782725,-87.685318,42243,16.0,19.0
41.828805,-87.6780358,42247,12.0,3.0
41.9448418,-87.7926526,42250,38.0,8.0
41.8949469,-87.6645468,42254,27.0,7.0
42.0050947,-87.6710086,42258,49.0,28.0
41.9964837,-87.7353356,42260,39.0,40.0
42.0042031,-87.666074,42261,49.0,18.0
41.733586,-87.6705888,42262,21.0,3.0
41.8346686,-87.6397843,42267,11.0,23.0
41.946263,-87.7963697,42268,38.0,16.0
41.7386465,-87.7001572,42275,18.0,9.0
41.9921625,-87.7980317,42278,41.0,22.0
41.7130006,-87.5357925,42287,10.0,31.0
41.7542958,-87.6862877,42294,18.0,12.0
41.7461547,-87.6800073,42302,18.0,18.0
41.7330602,-87.6767174,42311,19.0,56.0
41.8044562,-87.6329126,42319,3.0,10.0
41.7467864,-87.730843,42322,18.0,30.0
41.9907495,-87.6929534,42333,40.0,4.0
41.9742955,-87.8302551,42337,41.0,23.0
41.6856312,-87.6161347,42354,9.0,46.0
41.7737717,-87.5976237,42361,5.0,13.0
41.9390247,-87.782703,42364,36.0,24.0
41.9985029,-87.82004,42373,41.0,7.0
41.8398428,-87.6332839,42376,11.0,36.0
41.7168904,-87.5991139,42387,8.0,47.0
41.9991785,-87.7682527,42400,41.0,14.0
41.6933354,-87.661328,42402,34.0,19.0
41.9571986,-87.7011412,42407,33.0,25.0
41.9467031,-87.6490698,42414,46.0,31.0
41.7615198,-87.5801451,42417,7.0,3.0
41.7058512,-87.6800571,42421,19.0,35.0
41.8023817,-87.6775811,42431,15.0,19.0
41.8922521,-87.6596791,42435,1.0,6.0
41.7509504,-87.6812059,42446,18.0,12.0
41.7405566,-87.7249166,42450,18.0,6.0
41.65875,-87.6368187,42451,9.0,19.0
41.8397508,-87.7179806,42457,22.0,7.0
41.7179211,-87.6270234,42460,21.0,25.0
41.8048745,-87.7415132,42468,14.0,12.0
41.7750923,-87.6645193,42478,15.0,22.0
41.782428,-87.7903503,42481,13.0,38.0
41.7084214,-87.6437392,42487,34.0,45.0
41.827742,-87.622732,42489,3.0,23.0
41.9907174,-87.7781218,42495,39.0,23.0
41.7615083,-87.6889304,42502,18.0,49.0
41.7982344,-87.5915802,42512,5.0,24.0
41.7408503,-87.7268408,42517,18.0,44.0
41.683591,-87.6187631,42519,9.0,31.0
41.8079373,-87.60294,42523,4.0,15.0
41.9675789,-87.6921959,42525,40.0,38.0
41.9311312,-87.7865689,42526,36.0,10.0
41.7417524,-87.6550736,42530,21.0,20.0
41.905459,-87.7206596,42542,26.0,43.0
41.9810655,-87.7047972,42543,40.0,34.0
41.7442573,-87.6903979,42545,18.0,41.0
41.9985092,-87.6963693,42547,50.0,19.0
41.8490053,-87.6776184,42552,25.0,15.0
41.9030988,-87.7088011,42555,26.0,2.0
41.8799452,-87.6926336,42560,27.0,50.0
41.9166695,-87.6831084,42563,32.0,32.0
41.9788708,-87.7923141,42564,45.0,46.0
41.804306,-87.6199496,42578,3.0,37.0
41.7398327,-87.714001,42581,18.0,7.0
41.7644526,-87.5635219,42585,7.0,5.0
41.7604553,-87.6284911,42586,6.0,47.0
41.7445216,-87.7055597,42587,18.0,21.0
41.8428937,-87.6333597,42593,11.0,30.0
41.7417588,-87.6454108,42594,21.0,34.0
41.8574834,-87.6199254,42598,3.0,6.0
41.9016499,-87.7566476,42600,37.0,25.0
41.910576,-87.6938595,42601,1.0,31.0
41.9530534,-87.7527787,42603,45.0,10.0
41.9152074,-87.697863,42605,1.0,1.0
41.9108514,-87.7683204,42607,29.0,24.0
41.9236785,-87.7674883,42611,36.0,21.0
41.6588891,-87.5551656,42615,10.0,17.0
41.8137326,-87.6867085,42626,15.0,4.0
41.7887897,-87.6195573,42630,20.0,11.0
41.6460611,-87.5422916,42634,10.0,3.0
41.9173683,-87.6887105,42635,1.0,29.0
41.8466234,-87.7028135,42642,12.0,14.0
41.7858691,-87.7684963,42644,23.0,4.0
41.9732573,-87.6937951,42646,40.0,3.0
41.8806553,-87.686773,42648,27.0,17.0
41.9824877,-87.6971223,42649,40.0,24.0
42.0077955,-87.7011694,42659,50.0,11.0
41.9502124,-87.7002607,42665,33.0,22.0
41.9931081,-87.7382506,42669,39.0,42.0
41.7758757,-87.7673634,42671,13.0,45.0
41.7539443,-87.6080786,42672,6.0,14.0
42.0107492,-87.6820709,42679,49.0,13.0
41.7554651,-87.6141678,42683,6.0,43.0
41.905926,-87.6961008,42689,26.0,25.0
41.7830108,-87.5974216,42697,20.0,34.0
41.9921171,-87.7386605,42706,39.0,42.0
41.7745414,-87.6074029,42707,20.0,18.0
41.9466031,-87.6775761,42717,47.0,47.0
41.7275949,-87.5823239,42722,8.0,3.0
41.8569118,-87.6851886,42727,25.0,9.0
41.6886985,-87.6875791,42731,19.0,32.0
41.7682559,-87.6628851,42732,16.0,29.0
41.7636917,-87.7036677,42735,17.0,1.0
41.8633194,-87.6912412,42738,28.0,34.0
41.8364681,-87.7178898,42742,22.0,10.0
41.8774628,-87.7322736,42746,28.0,7.0
41.7693206,-87.5851145,42750,5.0,10.0
41.9443457,-87.7343778,42751,30.0,7.0
41.7676832,-87.566996,42752,5.0,26.0
41.7155724,-87.5349165,42755,10.0,22.0
41.7087476,-87.6223694,42781,9.0,17.0
41.8587553,-87.6513077,42782,25.0,17.0
41.8729486,-87.7418432,42786,24.0,41.0
41.8833858,-87.7073961,42790,28.0,20.0
41.967427,-87.7628667,42791,45.0,16.0
41.8339736,-87.620962,42795,3.0,7.0
41.7075441,-87.6860327,42798,19.0,53.0
41.7654323,-87.6470412,42803,6.0,26.0
41.9961523,-87.7481015,42805,39.0,15.0
41.8860182,-87.7695046,42806,29.0,11.0
41.8562883,-87.7074729,42807,24.0,38.0
41.7397311,-87.7200784,42811,18.0,36.0
41.7420096,-87.6942167,42813,18.0,26.0
41.9525731,-87.6868759,42830,47.0,46.0
41.9406903,-87.6569156,42833,44.0,10.0
41.9316171,-87.7606629,42845,31.0,19.0
41.9000994,-87.6832319,42847,2.0,17.0
41.8470873,-87.7115616,42851,22.0,22.0
41.943494,-87.6717101,42856,47.0,9.0
41.7432781,-87.6653455,42864,21.0,15.0
41.9389416,-87.7191385,42865,30.0,22.0
41.9120829,-87.7523952,42872,37.0,10.0
41.9209941,-87.7380348,42877,36.0,11.0
41.8104691,-87.6882042,42884,15.0,4.0
42.0123098,-87.6774832,42885,49.0,3.0
41.6966478,-87.6129425,42890,9.0,9.0
41.6992949,-87.6193199,42894,9.0,34.0
41.864429,-87.7115217,42899,24.0,35.0
41.9922905,-87.7123462,42904,50.0,25.0
41.7547575,-87.5683654,42905,7.0,10.0
41.8553039,-87.6204936,42906,3.0,27.0
41.7168081,-87.5500049,42920,10.0,7.0
41.8189943,-87.6973997,42928,12.0,20.0
41.8999921,-87.7234349,42931,37.0,19.0
41.9032292,-87.7325275,42932,37.0,2.0
41.9853389,-87.6616918,42941,48.0,1.0
41.8195641,-87.7040695,42945,12.0,20.0
41.6701161,-87.6383977,42951,34.0,31.0
41.8942691,-87.6822549,42953,1.0,32.0
41.863236,-87.704211,42955,24.0,14.0
41.653486,-87.5383299,42956,10.0,2.0
41.8953944,-87.6968702,42957,26.0,46.0
41.7466468,-87.5633818,42959,7.0,23.0
41.8158837,-87.6082874,42961,4.0,29.0
41.8715318,-87.6816328,42963,28.0,46.0
41.9276461,-87.7472928,42964,31.0,37.0
41.9104848,-87.6607499,42970,27.0,35.0
41.8535842,-87.732808,42974,24.0,29.0
41.7410284,-87.5500281,42975,10.0,27.0
41.897875,-87.6971396,42982,26.0,33.0
41.9368332,-87.7805914,42985,30.0,21.0
41.9812617,-87.7675127,42988,45.0,37.0
41.8334988,-87.6465331,42994,11.0,19.0
41.8496432,-87.7307364,42995,22.0,21.0
41.7695821,-87.731935,42996,13.0,9.0
41.7325857,-87.6536036,42998,21.0,50.0
41.9508358,-87.7631815,43002,38.0,35.0
41.9614821,-87.7681519,43004,38.0,22.0
41.7283048,-87.6381974,43005,21.0,40.0
41.9079697,-87.7513579,43008,37.0,31.0
41.8387617,-87.651646,43009,11.0,8.0
41.9322475,-87.775659,43010,30.0,5.0
41.7910216,-87.6928614,43013,15.0,16.0
41.8491386,-87.6797621,43016,25.0,26.0
41.9025763,-87.7733088,43017,29.0,40.0
41.9515246,-87.6863127,43020,47.0,46.0
41.8255993,-87.6047721,43021,4.0,4.0
41.7854707,-87.7381001,43022,13.0,25.0
41.9533526,-87.6536673,43023,46.0,5.0
41.9998592,-87.7037274,43025,50.0,10.0
42.0038158,-87.6722301,43032,49.0,28.0
41.8006653,-87.746294,43038,22.0,2.0
41.9236527,-87.7356683,43055,31.0,22.0
41.8900724,-87.6873731,43056,27.0,36.0
41.9342732,-87.7377617,43062,31.0,26.0
41.7152178,-87.5990593,43063,8.0,47.0
41.7257449,-87.5604249,43065,7.0,35.0
41.9869662,-87.7147545,43072,39.0,13.0
41.7994819,-87.7738563,43077,14.0,24.0
41.958897,-87.7097555,43085,33.0,17.0
41.7984463,-87.7689308,43092,14.0,24.0
41.7139486,-87.6269321,43100,9.0,30.0
41.7838652,-87.6999745,43102,16.0,32.0
41.7270026,-87.6211358,43103,9.0,50.0
41.8008393,-87.7267714,43123,14.0,28.0
41.7960591,-87.6172436,43126,3.0,8.0
41.9851269,-87.7053215,43132,40.0,29.0
41.7162356,-87.6652652,43133,19.0,27.0
41.7002393,-87.6284519,43141,34.0,4.0
41.9873184,-87.8024774,43142,41.0,46.0
41.8740528,-87.6874153,43145,28.0,11.0
41.8874009,-87.6423812,43147,42.0,18.0
41.9151379,-87.6859975,43148,32.0,6.0
41.6795436,-87.6271023,43149,34.0,9.0
41.8097104,-87.6124176,43154,3.0,30.0
41.7760315,-87.5981858,43156,5.0,16.0
41.8526394,-87.6852846,43166,25.0,8.0
41.9667157,-87.7173382,43169,33.0,1.0
41.6916311,-87.6063252,43172,9.0,37.0
41.7903019,-87.6271948,43176,20.0,37.0
41.905172,-87.7613499,43178,37.0,5.0
41.897548,-87.752348,43181,37.0,36.0
41.7958811,-87.6759317,43182,16.0,2.0
41.6999484,-87.5397375,43189,10.0,11.0
41.9202965,-87.7099697,43190,26.0,34.0
41.7981785,-87.7511102,43192,14.0,22.0
41.8646909,-87.6752351,43198,28.0,5.0
41.9122942,-87.7042614,43200,26.0,30.0
41.9627616,-87.710397,43202,33.0,20.0
41.9421008,-87.7882879,43214,38.0,10.0
42.0024247,-87.7741722,43221,41.0,14.0
41.761044,-87.6618803,43222,17.0,23.0
41.9883304,-87.6923901,43223,40.0,15.0
41.7914703,-87.6982734,43224,16.0,1.0
41.8795406,-87.7635966,43238,29.0,16.0
41.8389001,-87.7033008,43241,12.0,15.0
41.7021281,-87.7179585,43245,19.0,55.0
41.7612257,-87.7011493,43247,18.0,39.0
41.8327558,-87.6214533,43251,3.0,7.0
41.7728067,-87.6066697,43253,20.0,8.0
41.6877621,-87.6595067,43254,34.0,13.0
41.7420827,-87.6550826,43269,21.0,20.0
41.9142843,-87.7945857,43271,29.0,1.0
41.9701474,-87.7852166,43277,45.0,27.0
41.9021703,-87.7278746,43278,37.0,7.0
41.9711598,-87.776718,43279,45.0,29.0
41.8183871,-87.6381516,43282,11.0,31.0
41.7901316,-87.7967696,43291,23.0,12.0
41.7168199,-87.6439596,43296,34.0,46.0
41.7888113,-87.6708783,43300,15.0,21.0
41.7718216,-87.7116015,43301,23.0,19.0
41.9349035,-87.6671664,43302,32.0,10.0
41.7992138,-87.7652897,43306,14.0,9.0
41.7910937,-87.7332592,43309,13.0,7.0
41.6915926,-87.6632716,43316,34.0,19.0
41.719558,-87.6294754,43322,21.0,25.0
41.7458088,-87.5518996,43330,7.0,25.0
41.909094,-87.7207774,43333,26.0,43.0
41.9835402,-87.6951827,43335,40.0,24.0
41.8863824,-87.6321396,43336,42.0,10.0
41.6794335,-87.6169758,43340,9.0,7.0
41.807147,-87.6755267,43342,15.0,15.0
41.96152,-87.7491295,43350,45.0,14.0
41.6947986,-87.6211386,43354,9.0,34.0
41.7702922,-87.7171305,43355,13.0,44.0
41.6639978,-87.6274618,43359,9.0,44.0
41.9115506,-87.7030996,43361,26.0,30.0
41.7758125,-87.6851265,43363,16.0,4.0
41.9057684,-87.7136889,43366,26.0,9.0
41.8144404,-87.7082576,43369,14.0,16.0
41.9404734,-87.6596369,43371,44.0,13.0
41.9653049,-87.7681364,43372,45.0,18.0
41.7793871,-87.7183991,43374,23.0,32.0
41.7914646,-87.7936514,43387,23.0,12.0
41.9563859,-87.7089687,43391,33.0,17.0
41.969429,-87.7668568,43393,45.0,19.0
41.8315137,-87.6403892,43395,11.0,23.0
41.8008504,-87.6872014,43396,14.0,17.0
41.7644748,-87.7147887,43404,13.0,47.0
41.7856523,-87.7758175,43410,13.0,22.0
41.7523268,-87.6358471,43418,17.0,15.0
41.7809342,-87.6723967,43427,15.0,24.0
41.7489504,-87.5670601,43431,7.0,15.0
41.7492339,-87.6327031,43434,17.0,39.0
41.9219618,-87.6562894,43437,43.0,30.0
41.6840495,-87.6458638,43439,34.0,15.0
41.8504993,-87.6821949,43445,25.0,1.0
41.8465867,-87.635563,43447,11.0,30.0
41.7995177,-87.7433426,43448,14.0,22.0
41.7783717,-87.6086878,43451,20.0,33.0
41.6731213,-87.6542871,43455,34.0,40.0
41.9275968,-87.738016,43458,31.0,1.0
41.9530092,-87.7564155,43465,45.0,10.0
41.8106715,-87.7007523,43467,15.0,10.0
41.943858,-87.6866168,43477,32.0,25.0
41.8610262,-87.7344622,43481,24.0,8.0
41.9508473,-87.8284225,43483,38.0,17.0
41.9192585,-87.755136,43492,36.0,22.0
41.8872636,-87.6502134,43494,27.0,45.0
41.933749,-87.6752023,43497,32.0,30.0
41.9243383,-87.776607,43500,30.0,11.0
41.8945962,-87.6855184,43505,1.0,12.0
41.9131032,-87.7969884,43506,29.0,1.0
41.8223774,-87.6204344,43507,3.0,20.0
41.7045074,-87.7095432,43510,19.0,24.0
41.8335528,-87.6468794,43516,11.0,19.0
41.7379445,-87.5797329,43522,8.0,50.0
41.8656987,-87.7089576,43529,24.0,35.0
41.9427803,-87.7756691,43535,36.0,18.0
41.7817145,-87.7268645,43539,23.0,10.0
41.7724658,-87.6183123,43540,20.0,28.0
41.7466042,-87.6612765,43543,21.0,47.0
41.7850611,-87.726257,43545,23.0,10.0
41.7028818,-87.6831471,43546,19.0,51.0
